Dynasty,Author,Title,Content,lable
Qing,王太岳,邵荀慈生日即席赋赠 其一,落地情亲好弟兄，春风况欲动嘤鸣。我今不乐看徂岁，子更虚怀爱友生。万宇乍晴翔独鹤，百川齐下吸饥鲸。凭君皓首崇明德，予亦终留隐者名。,6
Tang,开成时儒,其三,原宪守贫志不移，颜回安命更谁知？嘉禾未必春前熟，君子从来用有时。,2
Ming,尹根寿,经乱后。重到宣川。次题前韵,万事那堪说，孤蓬又此过。时危空有泪，国破莽无家。京洛音书断，郊原鼓角多。伤心镜湖水，不复管繁华。,5
Yuan,王仲文,倘秀才,我也避不的臭气怎闻。觑不的尸虫乱滚。疑怪这鸦鹊成群绕定着这座坟。尸骸虽朽烂。衣袂尚完存。见带着些血痕。,4
NanBei,徐悱,古意酬到长史溉登琅邪城诗,甘泉警烽候，上谷抵楼兰。此江称豁险，兹山复郁盘。表里穷形胜，襟带尽岩峦。修篁壮下属，危楼峻上干。登陴起遐望，回首见长安。金沟朝灞浐，甬道入鸳鸾。鲜车骛华毂，汗马跃银鞍。少年负壮气，耿介立冲冠。怀纪燕山石，思开函谷丸。岂如霸上戏，羞取路傍观。寄言封侯者，数奇良可叹。,1
Tang,宋光嗣,判内庭求事人,觅事撮巅拗，勾当须教了。傥若有阙疑，禁君直到老。,2
Qing,方文,送朱子葆归嘉兴,孤飞越鸟恋南枝，白草黄花客去迟。小阁共眠秋雨夜，危樯独挂晓霜时。狂歌一曲愁先结，痛饮千钟醉莫辞。门外江风复江水，解维何处寄相思。,6
Yuan,无名氏,松江谣,满城都是火，府官四散躲。城里无一人，红军府上坐。,4
Qing,文昭,其二,柳丝蘸雨金千缕，山际浮岚碧一痕。日晚牧儿驱犊过，炊烟浮出老人村。,6
Ming,王希文,其六 榕湾晚渡,白蘋吹岸断，细雨带潮平。漫渺榕湾曲，微茫野渡横。中流看击楫，天下想澄清。为问济川者，临渊愿自生。,5
Ming,叶太叔,阁夜,冥冥云气薄，澹澹月华生。天地愁中色，江山梦里情。林收清鹤夜，阁递远钟晴。何必鸡鸣候，依稀道念萌。,5
Tang,僧文益,庭柏盆莲颂,一朵菡萏莲，两株青瘦柏。长向僧家庭，何劳问高格。,2
Qing,卞乃钰,其六,德化流行俗自移，齐民那必在鞭笞。愿将旧政贻新尹，慈惠长留去后思。,6
Song,王辅世,其五 山风,山露湿吾履，山风吹我衣。白云褰举处，依约认崖扉。,3
Yuan,李隼,汴梁朝元宫留宿,宋家天子朝元阁，南内宫中太乙坛。五夜星辰金榜动，九天风露玉阶寒。朱衣鱼鬣迎笙鹤，绛节龙光引佩鸾。八骏不归辽海驾，步虚空绕紫云端。,4
Song,才人,句,山翁不识时宜甚，犹学渊明裹葛巾。,3
Song,王圭,即事,云日散朝阴，清江更一临。北堂无草积，南浦有波深。春意饶芳树，晴光动翠岑。自惭机亦浅，劳起海鸥心。,3
Yuan,《中和乐章》,兴隆引,龙马献图。鸳鸾簉羽。后从扬戈，前驱负弩。平秦下陇，收吴定楚。握乾符抚安中土。疆宇大过前古。,4
Qing,王芑孙,其十,谳刑灌水似鞭蒲，悬架惩奸法外科。怪底儿童齐拍手，官人入市倒骑驴。,6
WeiJin,庾阐,三月三日诗,心结湘川渚，目散冲霄外。清泉吐翠流，渌醽漂素濑。悠想盻长川，轻澜渺如带。,0
Ming,方学箕,刘慎吾赠石,怪石从何得，玲珑自可怜。感君同白璧，置我小窗前。,5
Yuan,王磐,送尚书柴庄卿出使安南,单车奉使柴尚书，龙潭虎穴坦如途。丹青明著使外国，不减汉朝张与苏。共山李生有志谋，乐执鞭弭同驰驱。但愿皇恩弥宇宙，不须珍异输天都。,4
Ming,王氏,春闺怨,东风帘捲画楼西，目断王孙草色萋。莺织旧愁穿柳线，燕衔新恨湿花泥。梦随流水情添急，眉锁青山翠压低。惆怅天涯春欲尽，海棠花落杜鹃啼。,5
WeiJin,曹彪,答东阿王诗,盘径难怀抱，停驾与君诀。即车登北路，永叹寻先辙。,0
Song,鉴堂,菩萨蛮 其三 秋,砌风鸣叶繁霜坠。坠霜繁叶鸣风砌。山外水潺潺。潺潺水外山。冷衾愁夜永。永夜愁衾冷。砧响更蛩吟。吟蛩更响砧。,3
Tang,李颀,送人尉闽中,可叹芳菲日，分为万里情。阊门折垂柳，御苑听残莺。海戍通闽邑，江航过楚城。客心君莫问，春草是王程。,2
Tang,何玄,句,一望白云千万断，筝声日暮出花林。门外夕阳寒映竹，洞中秋水暗连山。钟声半夜香山雨，散入前林枫叶秋。寺临飞鸟青山远，径转幽萝白日长。黄昏人到钟声里，云起龙池不见山。客来惆怅僧禅后，月出松门满地霜。朔风寒日笳声急，万里辽城一段云。满山月色连溪下，林叶萧萧一夜霜。秦客访花惊出洞，庾公看月误登楼。,2
Tang,方干,别喻凫,知心似古人，岁久分弥亲。离别波涛阔，留连槐柳新。蟆陵寒贳酒，渔浦夜垂纶。自此星居后，音书岂厌频。,2
Ming,丁继嗣,初到普陀偕奇峰素明上人阅慈云石,皈心来宝地，蹑足上慈云。泉溜穿厨入，香昙满院闻。纵观蛟蜃窟，閒集凤凰群。何幸逢林远，幽探绝世纷。,5
Tang,僧文彧,赠陈文亮（题拟）,闻学汤休长鬓髭，罢修禅颂不披缁。龙盂虎锡安何处，象简银鱼得几时。宗炳社抛云一榻，李膺门醉酒千卮。莫言谁管你閒事，今日尘中复是谁。,2
Qing,毛升芳,桐庐晓发,烟雨桐江放棹迟，万家云树晓参差。荒城早市喧归梦，梵阁残钟动远思。两岸青山伍相庙，一帆白水子陵祠。啼鹃似惜行人去，凄切深林不自知。,6
Ming,王家屏,玉河新柳,水绕沙堤曲，春看御柳眠。柔条轻著雨，嫩叶暗抽烟。影落波间细，阴垂槛外偏。亭亭依汉苑，迟日待莺迁。,5
Yuan,王实甫,醉春风,堪写在画图中。又添入诗句𥚃。则我这紫藤兜轿趁着浓阴。直等凉些儿个起。起。受用足万壑清风。半阶凉影。一襟爽气。,4
Yuan,邾经,题画,隐者山林得静便，松风不动兴悠然。竟将尘事抛身外，只许泉声到耳边。,4
Song,馀杭令,游洞霄,野服萧萧款翠微，虚亭高敞射晴晖。仙归洞府云烟静，春入名山笋蕨肥。缓饮壶觞聊自适，暂指朱墨便忘归。何时罢脱利名去，始悟人间万事非。,3
Qing,王掞,驾鹤亭联,草衣木食留仙咏；碧落苍梧识道心。,6
Qing,僧元璟,寄松云庵主,无端鹤梦隔松风，黯黯孤镫缀玉虫。万种愁丝人在北，一腔情事水流东。花前顾曲何曾误，月底连吟每许同。安得碧天云卷尽，药船倒泻落霞红。,6
Qing,王世琛,题中兴碑后有感鲁公故事,白发萧萧走贼营，丹心原不恋余生。谁将旧德投豺虎，翻道君王用老成。,6
Tang,吕从庆,溪西村,入境闻鸡犬，悠悠古趣遐。红边花落瓣，绿际茗舒芽。深壑和烟窈，清溪避石斜。他时须结伴，松底泛流霞。,2
Song,王曾,矮松赋,齐城西南隅矮松园，自昔之閒馆，此邦之胜概。二松对植，卑枝四出，高不倍寻，周且百尺，轮囷偃亚，观者骇目。盖莫知其年祀，亦靡记其本原，真造化奇诡之绝品也。曾咸平中忝乡荐，登甲科，蒙被宠灵，践历清显，几三十载。前岁秋始罢冢司，出守青社。下车之后，省闾里，访故旧，则曩之耆耋悉沦逝，童冠皆壮老，邑居风物，触目迁变，惟彼珍树，依然故态。窃谓是松也，匪独以后凋，克固岁寒，抑由拥肿支离，不为世用，故能宅兹皋壤，免于斤斧。向若负构厦之材，竦凌云之干，必将为梁栋，戕伐无馀，又安得保其天年，全其生理哉！感物兴叹，聊为赋云。惟中齐之旧国，乃东夏之奥区。有囿游之胜致，直廛闬之坤隅。伟茂松之骈植，轶众木而特殊。上轮囷以夭矫，旁翳荟而纷敷，广庭庑之可庇，高寻常之不踰。枝拥阏兮以横亘，根蹙缩兮盘纡。徒观其前瞻林岭，却顾康衢，宅宝势兮葱郁，据右地兮膏腴。类蟠蛰兮蛟蜧，讶腾倚兮虎貙。将拿攫兮未奋，忽伏窜兮争趋。色斗鲜兮欲滴，形诡俗兮难图。远而望之，蔚兮若抟鹏之出沧海；迫而察之，黕兮若方舆之承宝盖。矗洞口之归云，堆岩阿之宿霭。谈挥麈兮何多，被集翠兮增汰。度朔吹兮飕飗，含阳晖兮晻蔼。吾不知其几千岁，起毫末而硕大。昔去里兮离邦，攀绿条兮彷徨。今剖符兮临郡，识奇树兮青苍。怵光景兮遄迈，嘉岁寒兮益彰。叶毵毵兮不改，情眷眷兮难忘。异古人之叹柳，协予志之恭桑。信矣夫，卑以自牧，终然允臧。效先哲之俯偻，法幽经之伏藏，愿跼影于涧底，厌争荣于豫章。鄙直木兮先伐，惧秀林兮见伤。幸高梧之垂荫，愧脩竹之联芳。鸾乍迷于枳棘，鴳每误于榆枋。媲周《雅》之蹐地，符羲《易》之巽床。既交让以屈节，复善下而同方。自储精于甘露，不受命于繁霜。客有系而称曰：材之良兮，梓匠之攸贵；生之全兮，蒙庄之所美。茍入用于钩绳，宁委迹于尘滓？俾其天性而称珍，曷若存身而受祉？纷异趣兮谁与归？当去彼而取此。,3
Qing,王尔烈,祖越寺,祖越多奇境，天工亦幼哉。茨山七圣入，蜀道五丁开。冈迥鸟边去，洞深秋气来。自无颠倒念，不上炼魔台。,6
Song,王伯广,顶山栗,黄篱抱中实，紫苞发外彩。寄踪蜂窠垂，藏头猬皮隘。讵堪鼯鼠窃，更复猿猱采。心怜使民畏，时须徇儿爱。荆山破金璞，骊珠掩微颣。缜密文自保，滋味身乃碎。筠笼贡厥珍，不在柤梨外。罗笾加其仪，顾与菱芡对。易饱屏膏肉，馀功益肝肺。悬风当令坚，致湿忍使败。晋地枣非偶，宣城蜜佳配。谁知麝香囊，可居天下最。,3
Ming,尹斗寿,其三,义理蚕丝密，胸襟海宇宽。几年同臭味，半世共悲欢。山颓何倏忽，风色属艰难。絮酒休千里，还惭取友端。,5
NanBei,王僧达,和琅琊王依古诗,少年好驰侠，旅宦游关源。既践终古迹，聊讯兴亡言。隆周为薮泽，皇汉成山樊。久没离宫地，安识寿陵园。仲秋边风起，孤蓬卷霜根。白日无精景，黄沙千里昏。显轨莫殊辙，幽途岂异魂。圣贤良已矣，抱命复何怨。,1
Yuan,狄君厚,天下乐,今日待动土兴工计利开。但用的民夫。将百姓差。题起来痛伤情老臣心内骇。不争宫殿上太极宫。不争台修成云月台。臣则怕引得祸从天上来。,4
Qing,王玖,为王兰泉作三泖渔隐图并题绝句,打桨入空明，横桥出秋屿。人在钓鱼汀，如闻隔烟语。,6
Qing,王士禄,晚过东塔寺二十韵,兰若萧梁古，风流想六朝。化城围绿水，孤塔上青霄。珠阁浮林影，金园绝市嚣。依幡看刹近，缘响趁钟遥。树偃时遮涧，途纡屡过桥。到门苔滑滑，入寺竹翛翛。古碣何年失，尘襟此际消。皴痕回侧柏，暮色隐甘蕉。长史遗坟在，诸天法界标。跨波通石径，对砌敞松寮。居士才还辩，头陀偈定超。禅灯龙象黯，佛日鼓鱼销。洗钵诚微尚，长斋况久要。劫波巾拟解，屈眴服思邀。便好从初地，相依结一瓢。沧洲仍有役，白社欲无聊。怖鸽栖将稳，樯乌待尚迢。前期须岁月，客意向风飙。支许应非忝，宗雷倘见招。裴回未能去，仙梵晚萧萧。,6
Ming,王佐,黻廷老伯大人殉节志挽,盛代褒忠典，贤侯义烈彰。至今传昔岭，如古奋沙场。俎豆春秋茂，旂常姓字光。浣花祠庙在，幽韵起松篁。,5
WeiJin,谢万,其二 楚老,楚老潜一，寂玩无为。含贞内外，载葺羽仪。,0
Song,方千里,其二,小园花梢雨歇，浪羞泫。碧瓦光霁，罗幕香浮，莺啼燕语交加，是处池馆春遍。风外、认得笙歌近远。醉魂半萦，夜酒吹未散。暗忆年时，正日赴、西池宴。笑携艳质，郢曲新声妙如剪。有愁容易排遣。,3
Qing,王顼龄,魏忠贤衣冠墓,熹宗之朝阉寺乱，不数弘恭与石显。门下谁非谒者儿，朝中半作貂珰犬。吁嗟气势真回天，茄花委鬼相钩连。杨左诸贤一网尽，镇抚狱底尸骈肩。门生天子差仿佛，张父赵母何懵然！纷纷祠额遍寰宇，赐茔特敕营生前。将作起冢同祈连，罘罳门阀逾董贤。一朝冰山忽倾倒，凶骨不得归三泉。摩挲碧云旧碑碣，忠贤姓氏犹高揭。侯览当时既伏诛，衣冠谁使留空穴？安得雷火一夜仆此碑，更倩龙湫之水洗膻羯，山灵面目还清洁。,6
Ming,王立道,其二,玉室书名久，清溪得道初。赤文河上箓，鸿宝枕中书。龙吐烧丹火，鸾骖度海车。偶来华表上，终与世人疏。,5
Ming,王绅,都昌丞洪宗杰秩满邑民诣阙愿留因升县令,忆过都昌道，民风厚且淳。苏山明浦溆，彭蠡枕城闉。父老争留霸，朝廷许借恂。二松哦且遍，满县李桃春。,5
Yuan,汪斌,长相思 秋夜,海蟾升。砌蛩鸣。别院俄闻裂帛声。凭轩与细听。竹风生，桂香清。问道小山来未曾。还应寻旧盟。,4
Ming,元天锡,夜雨,短梦初惊起，狂风动树林。一灯三夜雨，孤客十年心。历历听无厌，悠悠恨益深。千君那个事，独自强哀吟。,5
Ming,王野,庭前坦步偶见岣山延伫以咏,偶怜山在目，浅立意悠然。落落泉舂石，层层树接天。半峰分夕照，众壑共秋烟。将谓迷来径，樵夫已过前。,5
Ming,王弘诲,其七,城市厌烦郁，园林剩得秋。聊冯瓜蔓水，戏拟木兰游。席喜亲鱼鸟，槎疑犯斗牛。尘缨同解脱，身世任虚舟。,5
Tang,王履贞,太学创置石经赋,我国家学校崇崇。创石经于其中。用启千年之圣。将遗万古之风。元化式敷。厥德既彰于有截。声诗再阐。斯文庶表于无穷。既而招学苑之徒。命他山之役。陈满笥之文雅。结峻天之远碧。且曰道自人宏。教由时易。若不考深旨。勒贞石。布落落于广庭。陈岩岩于千尺。则何以表吾道之不骞。见伊唐之有赫者哉。由是雕搜之功备矣。文质之义昭然。凿寒光而崭崭迭映。骈古色而字字相宣。俨彼贞规。韫玉之姿益壮。穷诸墨妙。崩云之势弥坚。事既叶于造微。理乃符于摭实。削成岂劳于执。壁立更逾于散帙。旁分鸟迹。且非精卫之衔来。远映天光。有若娲皇之补出。可谓洙泗之风不坠。而教化之道益敦。钻仰苟同于深奥。咫尺可见于微言。五色参差。夫子之文章尽在。丹楹俯瞰。圣人之阃阈斯存。岂非吾君秉兹一德。修文临极。坚贞为庶士之规。考礼作百王之式。既而辩舛错而定鲁鱼。然后二三子是效是则。,2
Ming,叶封,洛水怀古,托怨灵妃赋《感甄》，多情玉枕暗伤神。莫嫌泣豆相煎急，蚤与君王作路人。,5
Qing,卞宝第,挽彭玉麟联,亲炙忆湖湘，善必告，过必规，道合则从，海内论交今有几；余辉炳江汉，生不虚，死不朽，功成者退，衡南浩气此常存。,6
WeiJin,江统,徂淮赋,戾䣜城而倚轩，实萧公之故国。,0
Ming,方孟式,春怨,只影淡烟笼，杜鹃枝上红。梨花风雨后，人在月明中。,5
Ming,王思任,勺园,才辞帝里入风烟，处处亭台镜里天。梦到江南深树底，吴儿歌板放秋船。,5
Yuan,王都中,其二,清溪照眉发，棹举扬清波。何当结茅屋，时与神仙过。,4
Song,丁黼,其二,驾鹤归三岛，骑麟入九霄。祗应明月夜，来此坐吹箫。,3
Song,万俟绍之,方水滴子,质由良冶就，心向主人倾。外仿片金制，中藏勺水清。兔毫芳露染，龙尾湿云生。终令双眸炯，曾窥妙女成。,3
Song,王逵,中元燕百丈小楼诗,薛老峰南更近西，小楼高阁与云齐。中山酒熟中元节，归去从他醉似泥。,3
Yuan,王娇红,题西窗,日影萦阶睡正醒，篆烟如缕午风平。玉箫吹尽霓裳调，谁识鸾声与凤声。,4
